GID,ID,Exam,Performance,Grit,Anxiety,Values,Format,planned_schedule,stuck_to_schedule,technology,course_credits,paid_job,extra_curriculars,pressure_balance,cope_balancing,engagement,eng_dummy,comfort_questions,ask_questions,age ,international,major,grad_biology,STEM,grad_STEM
DEIDENTIFIED,DEIDENTIFIED,Exam-2,100.5,0.543601575,-2.114503222,1.030314933,Online,2,3,2,15,,5,2,5,71-100%,5,2,I did not ask questions at all,19,1,2,2,2,2
DEIDENTIFIED,DEIDENTIFIED,Exam-2,71.5,0.342425943,1.717988444,-1.803792771,Online,2,3,1,12,,,7,3,51-70%,4,1,,20,1,1,1,2,2
DEIDENTIFIED,DEIDENTIFIED,Exam-2,69.5,0.656296119,0.608124445,-0.678309639,Online,1,3,4,17,,24,6,4,<10%,1,3,I did not ask questions at all,20,1,1,1,2,2
DEIDENTIFIED,DEIDENTIFIED,Exam-2,75.5,NA,NA,NA,Online,,,,,,,,,NA,,,,,,,,,
DEIDENTIFIED,DEIDENTIFIED,Exam-2,67.5,0.836163194,-3.635457424,1.461210272,Online,1,1,1,15,20,15,7,7,10-30%,2,5,I did not ask questions at all,19,1,2,2,2,2
DEIDENTIFIED,DEIDENTIFIED,Exam-2,28.5,0.003173422,0.671031223,-0.170347668,Online,2,2,1,11,,,1,4,31-50%,3,3,I did not ask questions at all,21,1,2,2,2,2
DEIDENTIFIED,DEIDENTIFIED,Exam-2,62.5,NA,NA,NA,Online,,,,,,,,,NA,,,,,,,,,
DEIDENTIFIED,DEIDENTIFIED,Exam-2,15,NA,NA,NA,Online,,,,,,,,,NA,,,,,,,,,
DEIDENTIFIED,DEIDENTIFIED,Exam-2,72.5,0.506396203,1.45446069,1.461210272,Online,2,3,2,13,0,7,3,6,<10%,1,2,I did not ask questions at all,19,1,1,1,2,2
DEIDENTIFIED,DEIDENTIFIED,Exam-2,98,NA,NA,NA,Online,,,,,,,,,NA,,,,,,,,,
DEIDENTIFIED,DEIDENTIFIED,Exam-2,45.5,NA,NA,NA,Online,,,,,,,,,NA,,,,,,,,,
DEIDENTIFIED,DEIDENTIFIED,Exam-2,21.5,NA,NA,NA,Online,,,,,,,,,NA,,,,,,,,,
DEIDENTIFIED,DEIDENTIFIED,Exam-2,59,-0.438508948,-0.392928044,-0.562110982,Online,4,4,4,15,0,2,1,1,31-50%,3,5,I did not ask questions at all,19,1,1,1,2,2
DEIDENTIFIED,DEIDENTIFIED,Exam-2,110,-0.909919022,1.5632722,0.346831804,Online,1,4,1,15,,10,5,5,71-100%,5,5,I did not ask questions at all,19,1,2,2,1,1
DEIDENTIFIED,DEIDENTIFIED,Exam-2,49,0.039599628,-1.192163469,1.032361056,Online,1,1,1,15,,,1,1,<10%,1,1,Small Groups,20,1,1,1,1,1
DEIDENTIFIED,DEIDENTIFIED,Exam-2,49.5,-0.199396542,0.417628731,-0.477412531,Online,4,5,1,15,0,10,5,6,71-100%,5,4,I did not ask questions at all,20,1,2,2,2,2
DEIDENTIFIED,DEIDENTIFIED,Exam-2,68,-0.404474981,-1.296510392,-0.954353421,Online,2,2,2,14,,20,4,5,10-30%,2,3,I did not ask questions at all,19,1,1,1,2,2
DEIDENTIFIED,DEIDENTIFIED,Exam-2,61,-0.883149327,1.717988444,-0.617008316,Online,4,3,4,17,,5,7,3,10-30%,2,2,I did not ask questions at all,19,1,2,2,2,2
DEIDENTIFIED,DEIDENTIFIED,Exam-2,66,NA,NA,NA,Online,,,,,,,,,NA,,,,,,,,,
DEIDENTIFIED,DEIDENTIFIED,Exam-2,58.5,-0.005361963,1.717988444,0.243750485,Online,4,4,2,18,15,23,5,5,31-50%,3,4,I did not ask questions at all,19,1,2,2,1,1
DEIDENTIFIED,DEIDENTIFIED,Exam-2,88,0.660764696,1.609176933,0.991828375,Online,1,1,2,3,0,6,5,4,71-100%,5,4,I did not ask questions at all,19,1,1,1,2,2
DEIDENTIFIED,DEIDENTIFIED,Exam-2,90.5,0.40245044,1.717988444,1.125277928,Online,2,4,1,15,0,8,5,4,71-100%,5,2,Electronically and Small Groups,20,1,1,1,1,1
DEIDENTIFIED,DEIDENTIFIED,Exam-2,48.5,-0.217417456,1.717988444,1.365807529,Online,2,4,2,14,20,25,7,3,71-100%,5,2,Small Groups,20,1,1,1,2,2
DEIDENTIFIED,DEIDENTIFIED,Exam-2,79.5,0.769940809,1.717988444,1.04155249,Online,2,2,1,17,,9,5,5,31-50%,3,3,I did not ask questions at all,19,1,2,2,2,2
DEIDENTIFIED,DEIDENTIFIED,Exam-2,59,0.145882888,-0.196771655,0.244236991,Online,2,2,1,16,,5,5,5,51-70%,4,3,Small Groups,19,1,1,1,1,1
DEIDENTIFIED,DEIDENTIFIED,Exam-2,92.5,NA,NA,NA,Online,,,,,,,,,NA,,,,,,,,,
DEIDENTIFIED,DEIDENTIFIED,Exam-2,58,-0.735021138,-1.538571513,-2.694025141,Online,2,3,2,14,,10,4,4,<10%,1,4,I did not ask questions at all,20,1,2,2,2,2
DEIDENTIFIED,DEIDENTIFIED,Exam-2,65,-1.698118184,1.717988444,-2.549971393,Online,4,4,2,15,,0,1,1,10-30%,2,5,I did not ask questions at all,20,1,1,1,1,1
DEIDENTIFIED,DEIDENTIFIED,Exam-2,54,0.440173818,0.608124445,0.349317675,Online,2,2,2,14,0,,7,5,51-70%,4,4,Small Groups,19,1,2,2,2,2
DEIDENTIFIED,DEIDENTIFIED,Exam-2,51,-0.087481163,-1.451226635,0.677571443,Online,2,2,1,18,12,6,5,5,51-70%,4,1,I did not ask questions at all,20,1,2,2,2,2
DEIDENTIFIED,DEIDENTIFIED,Exam-2,64.5,0.653008477,1.408555957,1.029875185,Online,2,2,1,18,,7,2,5,51-70%,4,4,I did not ask questions at all,19,1,1,1,2,2
DEIDENTIFIED,DEIDENTIFIED,Exam-2,41.5,NA,NA,NA,Online,,,,,,,,,NA,,,,,,,,,
DEIDENTIFIED,DEIDENTIFIED,Exam-2,65,0.148391364,1.45446069,-1.610601511,Online,2,2,2,13,,0,4,6,51-70%,4,5,Electronically,20,1,2,2,2,2
DEIDENTIFIED,DEIDENTIFIED,Exam-2,81.5,0.836163194,1.717988444,1.461210272,Online,2,3,1,14,15,15,7,5,10-30%,2,4,Electronically,,1,1,1,2,2
DEIDENTIFIED,DEIDENTIFIED,Exam-2,73,NA,NA,NA,Online,,,,,,,,,NA,,,,,,,,,
DEIDENTIFIED,DEIDENTIFIED,Exam-2,18,NA,NA,NA,Online,,,,,,,,,NA,,,,,,,,,
DEIDENTIFIED,DEIDENTIFIED,Exam-2,80,NA,NA,NA,Online,,,,,,,,,NA,,,,,,,,,
DEIDENTIFIED,DEIDENTIFIED,Exam-2,73.5,0.424160766,1.500365423,-0.17378835,Online,4,4,1,15,,12,7,2,51-70%,4,2,I did not ask questions at all,19,1,1,1,1,1
DEIDENTIFIED,DEIDENTIFIED,Exam-2,95.5,-0.011773247,0.045289466,1.223166542,Online,2,4,2,16,0,3,7,5,51-70%,4,5,Electronically,20,1,1,1,2,2
DEIDENTIFIED,DEIDENTIFIED,Exam-2,74,0.836163194,0.695469323,1.461210272,Online,2,2,1,15,,5,1,6,51-70%,4,2,I did not ask questions at all,20,1,1,1,2,2
DEIDENTIFIED,DEIDENTIFIED,Exam-2,33.5,0.586786092,1.717988444,0.411187399,Online,2,3,1,15,12,0,5,4,<10%,1,5,I did not ask questions at all,19,1,2,2,2,2
DEIDENTIFIED,DEIDENTIFIED,Exam-2,81.5,NA,NA,NA,Online,,,,,,,,,NA,,,,,,,,,
DEIDENTIFIED,DEIDENTIFIED,Exam-2,39.5,-0.351543775,1.067808588,0.406174996,Online,2,3,1,12,0,0,3,4,31-50%,3,3,I did not ask questions at all,21,1,2,2,1,1
DEIDENTIFIED,DEIDENTIFIED,Exam-2,65,-0.737316218,-0.443297364,0.111374042,Online,4,4,1,16,15,8,6,1,<10%,1,3,I did not ask questions at all,19,1,2,2,2,2
DEIDENTIFIED,DEIDENTIFIED,Exam-2,81.5,NA,NA,NA,Online,,,,,,,,,NA,,,,,,,,,
DEIDENTIFIED,DEIDENTIFIED,Exam-2,71,-1.507986413,-2.124351472,-2.134900227,Online,2,2,2,14,10,,2,2,10-30%,2,2,I did not ask questions at all,20,2,1,1,1,1
DEIDENTIFIED,DEIDENTIFIED,Exam-2,53.5,NA,NA,NA,Online,,,,,,,,,NA,,,,,,,,,
DEIDENTIFIED,DEIDENTIFIED,Exam-2,78.5,0.325749963,1.5632722,-0.265310663,Online,2,2,2,15,20,0,5,4,51-70%,4,2,I did not ask questions at all,20,1,2,2,2,2
DEIDENTIFIED,DEIDENTIFIED,Exam-2,53.5,NA,NA,1.461210272,Online,2,2,2,14,0,12,4,4,51-70%,4,5,Electronically,19,1,1,1,2,2
DEIDENTIFIED,DEIDENTIFIED,Exam-2,53,-0.27063588,1.717988444,-0.415290963,Online,2,2,1,16,20,2,7,4,51-70%,4,5,Electronically and Small Groups,22,1,1,1,1,1
DEIDENTIFIED,DEIDENTIFIED,Exam-2,82.5,0.130370449,0.460561996,0.435042477,Online,4,4,1,12,0,4,6,6,51-70%,4,4,I did not ask questions at all,20,1,1,1,2,2
DEIDENTIFIED,DEIDENTIFIED,Exam-2,38,NA,NA,NA,Online,,,,,,,,,NA,,,,,,,,,
DEIDENTIFIED,DEIDENTIFIED,Exam-2,72.5,0.721739339,0.045289466,1.128690054,Online,1,2,1,17,,11,4,5,31-50%,3,2,Electronically,18,1,1,1,1,1
DEIDENTIFIED,DEIDENTIFIED,Exam-2,55.5,0.551357794,-0.61798712,1.222680035,Online,1,2,2,14,,10,5,4,31-50%,3,1,I did not ask questions at all,,1,1,1,1,1
DEIDENTIFIED,DEIDENTIFIED,Exam-2,54.5,-0.183884103,0.439095364,-2.09506016,Online,2,2,1,14,,0,2,5,31-50%,3,2,I did not ask questions at all,19,1,1,1,2,2
DEIDENTIFIED,DEIDENTIFIED,Exam-2,81.5,0.120671523,0.499312934,0.770535072,Online,2,2,1,16,,5,3,5,71-100%,5,3,I did not ask questions at all,20,1,2,2,2,2
DEIDENTIFIED,DEIDENTIFIED,Exam-2,39.5,NA,NA,NA,Online,,,,,,,,,NA,,,,,,,,,
DEIDENTIFIED,DEIDENTIFIED,Exam-2,65.5,-0.452013523,0.042317999,-2.299377442,Online,5,5,2,15,0,10,1,6,51-70%,4,3,I did not ask questions at all,20,1,2,2,2,2
DEIDENTIFIED,DEIDENTIFIED,Exam-2,69,0.332940413,-0.196771655,0.790271839,Online,2,2,1,14,0,10,3,5,51-70%,4,4,I did not ask questions at all,20,1,1,1,2,2
DEIDENTIFIED,DEIDENTIFIED,Exam-2,94,0.836163194,-0.087960145,0.711619523,Online,4,4,3,18,,,4,5,31-50%,3,4,Electronically,22,1,1,1,2,2
DEIDENTIFIED,DEIDENTIFIED,Exam-2,109,NA,NA,NA,Online,,,,,,,,,NA,,,,,,,,,
DEIDENTIFIED,DEIDENTIFIED,Exam-2,73,0.213834584,-0.874361079,0.127537866,Online,4,4,4,14,6,,7,6,51-70%,4,1,I did not ask questions at all,19,1,1,1,1,1
DEIDENTIFIED,DEIDENTIFIED,Exam-2,56,0.562353892,1.408555957,1.461210272,Online,1,2,4,17,0,2,3,6,51-70%,4,5,I did not ask questions at all,19,1,1,1,2,2
DEIDENTIFIED,DEIDENTIFIED,Exam-2,73,NA,NA,NA,Online,,,,,,,,,NA,,,,,,,,,
DEIDENTIFIED,DEIDENTIFIED,Exam-2,43,-0.025064426,0.221472342,-0.194644983,Online,2,4,1,12,15,5,7,5,31-50%,3,4,I did not ask questions at all,20,1,1,1,1,1
DEIDENTIFIED,DEIDENTIFIED,Exam-2,79.5,-0.257862707,-0.066493512,-0.477412531,Online,2,2,1,17,0,0,2,4,31-50%,3,5,Electronically,19,1,1,1,2,2
DEIDENTIFIED,DEIDENTIFIED,Exam-2,38,-0.348517292,1.717988444,-1.592878071,Online,4,3,2,18,1,10,7,3,10-30%,2,3,Small Groups,21,1,2,2,2,2
DEIDENTIFIED,DEIDENTIFIED,Exam-2,46.5,-0.374795039,-0.087960145,-1.042683677,Online,1,2,2,16,,10,5,4,31-50%,3,3,Electronically,24,1,1,1,1,1
DEIDENTIFIED,DEIDENTIFIED,Exam-2,89,NA,NA,NA,Online,,,,,,,,,NA,,,,,,,,,
DEIDENTIFIED,DEIDENTIFIED,Exam-2,58,NA,NA,NA,Online,,,,,,,,,NA,,,,,,,,,
DEIDENTIFIED,DEIDENTIFIED,Exam-2,51,-0.954602061,-0.087960145,-2.336676832,Online,4,2,1,14,15,3,4,5,<10%,1,3,I did not ask questions at all,20,1,1,1,2,2
DEIDENTIFIED,DEIDENTIFIED,Exam-2,85.5,0.597050788,1.04068128,-0.677336626,Online,3,5,2,15,,3,2,4,10-30%,2,3,I did not ask questions at all,18,1,1,1,1,1
DEIDENTIFIED,DEIDENTIFIED,Exam-2,97,NA,NA,NA,Online,,,,,,,,,NA,,,,,,,,,
DEIDENTIFIED,DEIDENTIFIED,Exam-2,60.5,0.145882888,1.500365423,0.024089623,Online,2,3,1,15,,3,3,5,31-50%,3,2,I did not ask questions at all,19,1,2,2,2,2
DEIDENTIFIED,DEIDENTIFIED,Exam-2,73.5,NA,NA,NA,Online,,,,,,,,,NA,,,,,,,,,
DEIDENTIFIED,DEIDENTIFIED,Exam-2,79,-0.077995632,0.695469323,0.887234198,Online,2,2,4,13,10,5,7,4,31-50%,3,1,Electronically,18,1,2,2,1,1
DEIDENTIFIED,DEIDENTIFIED,Exam-2,65,-0.915838359,-1.968156881,-0.713337314,Online,4,2,1,16,,5,6,4,31-50%,3,2,Electronically,19,1,2,2,2,2
DEIDENTIFIED,DEIDENTIFIED,Exam-2,79.5,-0.989816963,0.130878984,-1.1507507,Online,3,3,5,14,,11,7,3,<10%,1,3,I did not ask questions at all,19,1,2,2,2,2
DEIDENTIFIED,DEIDENTIFIED,Exam-2,53,0.526359825,0.245910443,1.049551232,Online,2,3,4,14,34,27,5,3,10-30%,2,5,I did not ask questions at all,21,1,1,1,2,2
DEIDENTIFIED,DEIDENTIFIED,Exam-2,66,0.099410729,-1.166232248,-0.948913375,Online,3,3,3,14,,10,3,3,31-50%,3,3,Electronically,20,1,1,1,1,1
DEIDENTIFIED,DEIDENTIFIED,Exam-2,59.5,-0.208882072,-0.066493512,-0.275355527,Online,1,2,1,14,10,4,4,4,51-70%,4,4,I did not ask questions at all,19,1,2,2,1,1
DEIDENTIFIED,DEIDENTIFIED,Exam-2,70.5,0.836163194,-0.51902386,1.461210272,Online,4,4,1,15,,32,7,4,<10%,1,2,I did not ask questions at all,19,1,1,1,2,2
DEIDENTIFIED,DEIDENTIFIED,Exam-2,92.5,NA,NA,NA,Online,,,,,,,,,NA,,,,,,,,,
DEIDENTIFIED,DEIDENTIFIED,Exam-2,84,-0.324085093,1.717988444,-1.398352788,Online,1,4,4,16,10,20,4,3,<10%,1,3,I did not ask questions at all,19,1,1,1,2,2
DEIDENTIFIED,DEIDENTIFIED,Exam-2,85.5,0.665781649,1.717988444,0.463530929,Online,1,2,1,13,,2,7,6,10-30%,2,3,I did not ask questions at all,20,1,1,1,2,2
DEIDENTIFIED,DEIDENTIFIED,Exam-2,49.5,-0.942346895,1.717988444,-1.004636867,Online,2,5,3,12,18,15,5,3,<10%,1,3,I did not ask questions at all,20,1,2,2,2,2
DEIDENTIFIED,DEIDENTIFIED,Exam-2,81,0.370711554,-1.666160449,-2.376356083,Online,2,4,1,14,40,10,7,5,31-50%,3,2,I did not ask questions at all,19,1,1,1,2,2
DEIDENTIFIED,DEIDENTIFIED,Exam-2,81,0.186328139,-1.826537368,0.580169335,Online,1,1,1,14,0,14,2,7,71-100%,5,2,Electronically,20,1,2,2,2,2
DEIDENTIFIED,DEIDENTIFIED,Exam-2,39.5,NA,NA,NA,Online,,,,,,,,,NA,,,,,,,,,
DEIDENTIFIED,DEIDENTIFIED,Exam-2,58.5,NA,NA,NA,Online,,,,,,,,,NA,,,,,,,,,
DEIDENTIFIED,DEIDENTIFIED,Exam-2,40.5,NA,NA,NA,Online,,,,,,,,,NA,,,,,,,,,
DEIDENTIFIED,DEIDENTIFIED,Exam-2,112,0.780205505,-0.175305023,0.232559686,Online,2,2,2,14,12,1,6,6,31-50%,3,3,Electronically,20,1,1,1,2,2
DEIDENTIFIED,DEIDENTIFIED,Exam-2,67,-0.053186038,-2.852027956,0.780652761,Online,2,4,1,16,,15,7,7,71-100%,5,2,I did not ask questions at all,19,1,2,2,2,2
DEIDENTIFIED,DEIDENTIFIED,Exam-2,39,-0.067068008,1.067808588,-2.214478798,Online,3,3,2,16,0,14,3,3,10-30%,2,4,In person,19,1,1,1,2,2
DEIDENTIFIED,DEIDENTIFIED,Exam-2,46.5,-0.527203432,-1.113450733,-0.752530058,Online,2,2,2,12,31,20,7,7,71-100%,5,3,I did not ask questions at all,21,1,2,2,1,1
DEIDENTIFIED,DEIDENTIFIED,Exam-2,49,NA,NA,NA,Online,,,,,,,,,NA,,,,,,,,,
DEIDENTIFIED,DEIDENTIFIED,Exam-2,46.5,-0.497638042,1.5632722,0.237164504,Online,2,4,1,18,14,4,5,3,51-70%,4,4,Electronically,20,1,1,1,2,2
DEIDENTIFIED,DEIDENTIFIED,Exam-2,95,0.31297679,1.500365423,0.627407579,Online,2,4,5,13,,15,5,2,<10%,1,2,Electronically and Small Groups,20,1,2,2,2,2
DEIDENTIFIED,DEIDENTIFIED,Exam-2,44,0.350182162,1.717988444,-0.420496347,Online,1,4,2,14,0,13,3,3,10-30%,2,2,I did not ask questions at all,21,1,1,1,1,1
DEIDENTIFIED,DEIDENTIFIED,Exam-2,97,0.237603855,0.431941569,-2.011935287,Online,2,2,1,16,0,20,7,4,31-50%,3,2,I did not ask questions at all,19,1,2,2,2,2
DEIDENTIFIED,DEIDENTIFIED,Exam-2,83.5,NA,NA,NA,Online,,,,,,,,,NA,,,,,,,,,
DEIDENTIFIED,DEIDENTIFIED,Exam-2,102.5,0.283296848,-2.533963327,1.125277928,Online,2,3,1,15,10,10,6,7,NA,,5,I did not ask questions at all,19,1,1,1,2,2
DEIDENTIFIED,DEIDENTIFIED,Exam-2,43,NA,NA,NA,Online,,,,,,,,,NA,,,,,,,,,
DEIDENTIFIED,DEIDENTIFIED,Exam-2,72,-0.605650613,-1.742163957,-0.939235435,Online,4,4,2,12,10,3,5,4,31-50%,3,2,I did not ask questions at all,20,1,1,1,1,1
DEIDENTIFIED,DEIDENTIFIED,Exam-2,81,-0.165478812,-2.259094203,-0.141480187,Online,3,4,2,14,,,,,10-30%,2,5,Electronically,19,1,1,1,2,2
DEIDENTIFIED,DEIDENTIFIED,Exam-2,55.5,-0.180383065,1.717988444,-0.928484385,Online,2,4,2,13,,6,7,2,<10%,1,3,I did not ask questions at all,19,1,1,1,1,1
DEIDENTIFIED,DEIDENTIFIED,Exam-2,38.5,0.127861973,1.717988444,0.674645823,Online,2,4,2,18,,3,6,4,51-70%,4,4,I did not ask questions at all,19,1,1,1,2,2
DEIDENTIFIED,DEIDENTIFIED,Exam-2,36.5,NA,NA,NA,Online,,,,,,,,,NA,,,,,,,,,
DEIDENTIFIED,DEIDENTIFIED,Exam-2,30.5,NA,NA,NA,Online,,,,,,,,,NA,,,,,,,,,
DEIDENTIFIED,DEIDENTIFIED,Exam-2,94.5,-0.052218498,-1.067546,-0.053149931,Online,4,3,2,13,15,6,6,4,51-70%,4,3,I did not ask questions at all,19,1,2,2,2,2
DEIDENTIFIED,DEIDENTIFIED,Exam-2,74,-0.67104607,-1.584476246,-0.454970214,Online,4,4,3,12,,7,5,3,51-70%,4,5,I did not ask questions at all,19,1,1,1,2,2
DEIDENTIFIED,DEIDENTIFIED,Exam-2,74,-0.219360164,1.717988444,-0.170286949,Online,3,3,2,16,,2,6,3,NA,,3,I did not ask questions at all,19,1,1,1,1,1
DEIDENTIFIED,DEIDENTIFIED,Exam-2,63.5,0.168872993,0.428970101,-1.962697679,Online,2,4,4,17,0,8,5,6,NA,,2,I did not ask questions at all,19,1,1,1,1,1
DEIDENTIFIED,DEIDENTIFIED,Exam-2,59.5,-0.167871052,1.5632722,0.647144346,Online,2,4,1,18,10,2,7,2,51-70%,4,2,I did not ask questions at all,,1,1,1,2,2
DEIDENTIFIED,DEIDENTIFIED,Exam-2,49.5,-0.077995632,1.717988444,-0.072459054,Online,4,5,2,16,,5,5,3,10-30%,2,1,,20,1,1,1,2,2
DEIDENTIFIED,DEIDENTIFIED,Exam-2,51,-0.080504109,1.717988444,-1.388335195,Online,2,2,1,14,,4,5,4,51-70%,4,2,Electronically and In person,,1,2,2,1,1
DEIDENTIFIED,DEIDENTIFIED,Exam-2,89.5,-0.144218017,1.500365423,1.175928298,Online,2,2,1,12,,10,3,4,51-70%,4,1,Electronically,19,1,1,1,2,2
DEIDENTIFIED,DEIDENTIFIED,Exam-2,99,-0.10862572,-0.407240881,1.461210272,Online,4,4,1,18,10,,7,5,10-30%,2,3,Electronically,19,2,1,1,2,2
DEIDENTIFIED,DEIDENTIFIED,Exam-2,19,-1.255321669,1.717988444,-0.606743772,Online,4,4,1,14,20,20,7,7,10-30%,2,5,I did not ask questions at all,19,1,2,2,2,2
DEIDENTIFIED,DEIDENTIFIED,Exam-2,34,-0.142659687,1.717988444,-0.188231925,Online,2,3,3,15,,2,7,3,51-70%,4,5,I did not ask questions at all,20,1,2,2,2,2
DEIDENTIFIED,DEIDENTIFIED,Exam-2,23,-0.322124992,1.222524831,-1.41411624,Online,2,3,2,12,,,4,5,<10%,1,1,I did not ask questions at all,22,1,1,1,1,1
DEIDENTIFIED,DEIDENTIFIED,Exam-2,42,NA,NA,NA,Online,,,,,,,,,NA,,,,,,,,,
DEIDENTIFIED,DEIDENTIFIED,Exam-2,104,-0.387019836,-1.584476246,-1.09036167,Online,2,1,1,13,10,,4,7,31-50%,3,2,I did not ask questions at all,19,1,2,2,2,2
DEIDENTIFIED,DEIDENTIFIED,Exam-2,63,0.014217283,1.717988444,0.655896031,Online,1,2,2,14,0,24,7,7,51-70%,4,4,Small Groups,,1,2,2,1,1
DEIDENTIFIED,DEIDENTIFIED,Exam-2,98,0.307729048,-3.635457424,-0.195630101,Online,1,2,2,14,15,0,7,6,51-70%,4,2,Small Groups,19,1,1,1,1,1
DEIDENTIFIED,DEIDENTIFIED,Exam-2,69.5,-0.404474981,1.212399568,-0.351035465,Online,2,2,2,16,12,20,6,4,51-70%,4,2,,20,1,1,2,2,2
DEIDENTIFIED,DEIDENTIFIED,Exam-2,49,NA,NA,NA,Online,,,,,,,,,NA,,,,,,,,,
DEIDENTIFIED,DEIDENTIFIED,Exam-2,81,0.213834584,0.741374056,-0.368612051,Online,5,5,5,14,,30,5,5,<10%,1,2,I did not ask questions at all,20,1,1,1,2,2
DEIDENTIFIED,DEIDENTIFIED,Exam-2,53,0.307729048,1.717988444,0.981663928,Online,3,4,3,16,,,7,5,51-70%,4,2,Small Groups,22,2,2,2,2,2
DEIDENTIFIED,DEIDENTIFIED,Exam-2,33,NA,NA,NA,Online,,,,,,,,,NA,,,,,,,,,
DEIDENTIFIED,DEIDENTIFIED,Exam-3,62,NA,NA,NA,Face to Face,,,,,,,,,NA,,,,,,,,,
DEIDENTIFIED,DEIDENTIFIED,Exam-3,40,-0.474935154,1.717988444,-0.984354731,Face to Face,2,4,2,13,15,6,7,2,10-30%,2,3,I did not ask questions at all,20,1,1,1,2,2
DEIDENTIFIED,DEIDENTIFIED,Exam-3,102,0.551357794,-1.968156881,1.271331041,Face to Face,2,2,1,12,,,2,7,71-100%,5,5,Electronically,20,1,2,2,2,2
DEIDENTIFIED,DEIDENTIFIED,Exam-3,63,NA,NA,NA,Face to Face,,,,,,,,,NA,,,,,,,,,
DEIDENTIFIED,DEIDENTIFIED,Exam-3,38,0.721739339,0.572344975,1.318569285,Face to Face,1,2,2,18,,20,5,5,31-50%,3,3,"Electronically, In person,  and Small Groups",19,1,2,2,2,2
DEIDENTIFIED,DEIDENTIFIED,Exam-3,42.5,0.395875156,1.717988444,0.762976079,Face to Face,4,4,1,13,,8,7,2,10-30%,2,5,I did not ask questions at all,19,1,2,1,1,2
DEIDENTIFIED,DEIDENTIFIED,Exam-3,45.5,-0.219360164,1.057683325,0.165098169,Face to Face,2,2,2,14,,3,5,4,51-70%,4,3,Electronically,19,1,1,1,2,2
DEIDENTIFIED,DEIDENTIFIED,Exam-3,42,0.492891628,1.500365423,0.13927589,Face to Face,2,2,1,13,3,2,5,4,10-30%,2,3,I did not ask questions at all,19,1,1,1,2,2
DEIDENTIFIED,DEIDENTIFIED,Exam-3,67.5,0.589294568,-2.488058594,0.483693482,Face to Face,1,2,1,16,13,5,7,5,51-70%,4,1,I did not ask questions at all,20,1,2,2,2,2
DEIDENTIFIED,DEIDENTIFIED,Exam-3,23,-0.657541495,1.717988444,1.270404786,Face to Face,2,2,1,15,,4,5,5,31-50%,3,4,Electronically,20,1,1,1,2,2
DEIDENTIFIED,DEIDENTIFIED,Exam-3,62,NA,NA,NA,Face to Face,,,,,,,,,NA,,,,,,,,,
DEIDENTIFIED,DEIDENTIFIED,Exam-3,75,0.515315964,-3.235708591,1.413972028,Face to Face,2,2,2,16,,8,5,6,71-100%,5,5,Electronically,20,1,1,1,2,2
DEIDENTIFIED,DEIDENTIFIED,Exam-3,78.5,-0.286763484,-0.530642242,-0.207468223,Face to Face,2,2,2,14,,10,6,5,31-50%,3,2,Electronically,19,1,1,1,2,2
DEIDENTIFIED,DEIDENTIFIED,Exam-3,45,0.158608297,0.801309366,0.484766592,Face to Face,2,2,1,14,0,6,5,5,<10%,1,3,I did not ask questions at all,19,1,2,2,1,1
DEIDENTIFIED,DEIDENTIFIED,Exam-3,106,0.612332437,-1.594601509,1.461210272,Face to Face,1,1,1,14,,2,2,4,71-100%,5,4,Electronically,20,1,2,2,1,1
DEIDENTIFIED,DEIDENTIFIED,Exam-3,76.5,NA,NA,NA,Face to Face,,,,,,,,,NA,,,,,,,,,
DEIDENTIFIED,DEIDENTIFIED,Exam-3,74.5,0.134839027,-0.93429639,0.386877978,Face to Face,1,2,2,15,0,3,5,5,71-100%,5,5,Small Groups,20,1,1,1,2,2
DEIDENTIFIED,DEIDENTIFIED,Exam-3,83.5,0.015946594,-0.000615266,0.356876668,Face to Face,1,2,2,18,,7,3,6,10-30%,2,2,I did not ask questions at all,20,1,1,1,2,2
DEIDENTIFIED,DEIDENTIFIED,Exam-3,81,-0.265618927,-1.76363059,0.176188871,Face to Face,2,2,1,14,5,5,6,4,31-50%,3,3,Electronically,19,1,1,1,2,2
DEIDENTIFIED,DEIDENTIFIED,Exam-3,90.5,NA,NA,NA,Face to Face,,,,,,,,,NA,,,,,,,,,
DEIDENTIFIED,DEIDENTIFIED,Exam-3,89,0.338523135,-0.351487899,0.59849334,Face to Face,1,2,2,17,,8,6,5,31-50%,3,2,Electronically,20,1,1,1,1,1
DEIDENTIFIED,DEIDENTIFIED,Exam-3,39,-0.387799001,1.253839714,-2.701584134,Face to Face,4,5,2,14,,3,6,5,10-30%,2,1,I did not ask questions at all,19,1,1,1,1,1
DEIDENTIFIED,DEIDENTIFIED,Exam-3,61.5,0.237603855,0.28437912,0.011925812,Face to Face,3,2,1,18,,3,4,6,NA,,3,Electronically,20,1,1,1,2,2
DEIDENTIFIED,DEIDENTIFIED,Exam-3,34,-0.146678732,0.871652199,0.263959796,Face to Face,2,3,1,9,8,,5,2,31-50%,3,3,Electronically,23,1,2,2,2,2
DEIDENTIFIED,DEIDENTIFIED,Exam-3,32,-0.313820397,0.112660832,-1.870340138,Face to Face,2,1,2,17,,10,6,5,<10%,1,4,I did not ask questions at all,19,1,2,2,2,2
